date,mean_temp,humidity,mean_wspeed,wdegree,pressure,rainfall,radiation,radiation_balance,uva,uvb,no,no2,ozone,PM10,PM2_5
2016-11-05 06:00:00,8.8,90.9,0.2,21.0,969.0,0.0,0.0,-24.0,2.1,0.048,,,3.2,,
2016-11-05 06:30:00,9.0,90.9,0.7,24.4,968.92,0.0,0.0,-27.1,2.14,0.049,,,2.6,,
2016-11-05 07:00:00,9.0,91.0,0.6,12.6,968.12,0.0,0.0,-24.0,2.2,0.052,,,2.4,,
2016-11-05 07:30:00,9.1,90.3,1.0,250.1,968.0,0.0,0.2,-26.7,2.32,0.054,,,2.4,,
2016-11-05 08:00:00,9.1,89.9,1.1,252.3,967.06,0.0,6.7,-25.5,2.63,0.056,,,2.8,,
2016-11-05 08:30:00,9.0,90.1,0.5,24.4,967.0,0.0,13.8,-12.3,3.16,0.061,,,2.6,,
2016-11-05 09:00:00,9.1,90.3,0.3,64.2,966.16,0.0,23.6,3.5,3.58,0.067,,,2.8,,
2016-11-05 09:30:00,10.0,89.7,0.5,262.4,965.95,0.0,90.8,43.6,5.43,0.089,,,3.4,,
2016-11-05 10:00:00,10.3,87.9,1.0,41.5,965.28,0.0,145.6,66.9,6.1,0.083,,,3.0,,
2016-11-05 10:30:00,11.0,86.7,1.0,54.0,965.0,0.0,142.6,87.5,6.16,0.091,,,2.8,,
2016-11-05 11:00:00,11.3,85.2,1.1,38.4,964.08,0.0,100.1,61.6,5.08,0.083,,,3.0,,
2016-11-05 11:30:00,11.8,84.1,0.7,55.4,963.98,0.0,97.5,50.1,5.16,0.088,,,3.0,,
2016-11-05 12:00:00,12.7,82.7,0.0,282.6,963.0,0.0,108.5,43.7,5.37,0.094,,,3.0,,
2016-11-05 12:30:00,13.3,79.5,0.4,189.7,963.0,0.0,66.3,41.2,4.0,0.074,,,2.8,,
2016-11-05 13:00:00,13.5,75.3,1.5,258.0,963.0,0.0,95.6,14.3,5.31,0.095,,,9.8,,
2016-11-05 13:30:00,13.5,74.1,2.1,262.8,963.0,0.01,63.7,-45.1,3.86,0.069,,,19.2,,
2016-11-05 14:00:00,12.3,81.5,2.1,295.5,963.0,0.05,81.3,-9.3,4.21,0.067,,,14.2,,
2016-11-05 14:30:00,10.9,86.7,2.7,325.7,963.0,0.11,24.9,-34.6,2.36,0.041,,,4.2,,
2016-11-05 15:00:00,9.8,89.5,1.5,328.3,963.69,0.18,25.0,-14.1,2.36,0.038,,,5.2,,
2016-11-05 15:30:00,9.2,90.2,2.1,336.4,964.0,0.0,14.2,-27.3,1.95,0.032,,,10.0,,
2016-11-05 16:00:00,9.1,91.0,1.2,334.6,964.0,0.1,10.6,-25.1,1.9,0.03,,,14.0,,
2016-11-05 16:30:00,9.0,90.8,1.0,311.3,964.0,0.6,6.8,-26.2,1.72,0.028,,,12.8,,
2016-11-05 17:00:00,8.7,91.0,2.4,320.5,964.0,0.59,1.5,-33.4,1.5,0.027,,,16.0,,
2016-11-05 17:30:00,8.4,91.0,1.7,303.1,964.98,0.43,0.0,-30.5,1.36,0.026,,,16.8,,
2016-11-05 18:00:00,8.4,90.4,0.9,305.4,965.0,0.23,0.0,-30.6,1.35,0.026,,,15.2,,
2016-11-05 18:30:00,8.5,90.0,0.7,324.7,965.0,0.02,0.0,-26.8,1.34,0.026,,,13.6,,
2016-11-05 19:00:00,8.5,89.9,1.2,298.3,965.0,0.0,0.0,-36.2,1.32,0.025,,,12.8,,
2016-11-05 19:30:00,8.6,89.2,1.3,263.7,965.0,0.0,0.0,-45.8,1.32,0.025,,,15.4,,
2016-11-05 20:00:00,8.5,88.1,1.4,232.5,965.0,0.0,0.0,-48.2,1.33,0.026,,,11.4,,
2016-11-05 20:30:00,8.4,87.5,1.8,239.6,965.0,0.0,0.0,-50.8,1.35,0.026,,,14.8,,
2016-11-05 21:00:00,8.4,87.2,1.7,236.1,965.29,0.0,0.0,-37.7,1.36,0.026,,,14.2,,
2016-11-05 21:30:00,8.4,86.7,0.9,231.7,965.83,0.0,0.0,-19.9,1.36,0.026,,,9.6,,
2016-11-05 22:00:00,8.4,85.6,1.4,239.0,965.74,0.0,0.0,-14.5,1.36,0.026,,,15.0,,
2016-11-05 22:30:00,8.4,86.5,1.4,262.3,965.99,0.0,0.0,-10.0,1.35,0.026,,,15.8,,
2016-11-05 23:00:00,7.8,86.5,2.0,336.7,965.67,0.0,0.0,-10.0,1.35,0.026,,,20.4,,
2016-11-05 23:30:00,7.6,87.1,1.5,332.7,966.0,0.0,0.0,-11.0,1.36,0.026,,,20.2,,
2016-11-06 00:00:00,7.7,86.5,0.8,302.3,966.0,0.0,0.0,-11.5,1.36,0.026,,,17.0,,
2016-11-06 00:30:00,7.8,86.6,1.5,319.5,966.0,0.0,0.0,-13.1,1.36,0.026,,,14.4,,
2016-11-06 01:00:00,7.6,85.9,2.2,286.2,966.0,0.0,0.0,-15.8,1.36,0.026,,,17.6,,
2016-11-06 01:30:00,7.4,84.3,2.2,275.5,966.0,0.0,0.0,-17.8,1.36,0.026,,,23.0,,
2016-11-06 02:00:00,7.2,82.5,1.5,287.3,966.0,0.0,0.0,-19.8,1.37,0.026,,,21.6,,
2016-11-06 02:30:00,7.1,82.2,1.8,272.3,966.0,0.0,0.0,-18.2,1.39,0.026,,,22.2,,
2016-11-06 03:00:00,7.1,81.5,1.5,238.3,966.0,0.0,0.0,-19.1,1.4,0.026,,,16.0,,
2016-11-06 03:30:00,7.0,81.6,1.6,232.8,965.98,0.0,0.0,-20.4,1.4,0.026,,,14.0,,
2016-11-06 04:00:00,6.9,83.0,1.7,230.3,965.61,0.0,0.0,-26.2,1.4,0.026,,,12.8,,
2016-11-06 04:30:00,6.9,83.2,1.7,234.0,965.97,0.0,0.0,-21.1,1.4,0.026,,,13.8,,
2016-11-06 05:00:00,6.8,79.7,1.7,240.6,966.0,0.0,0.0,-21.2,1.4,0.026,,,16.8,,
2016-11-06 05:30:00,6.7,76.9,1.8,239.1,966.0,0.0,0.0,-23.6,1.4,0.026,,,21.4,,
2016-11-06 06:00:00,6.5,76.1,2.1,238.9,966.0,0.0,0.0,-22.1,1.4,0.026,,,26.4,,
2016-11-06 06:30:00,6.4,77.9,1.5,236.3,965.46,0.0,0.0,-22.7,1.4,0.026,,,18.4,,
2016-11-06 07:00:00,6.3,77.4,2.0,240.1,965.2,0.0,0.0,-22.6,1.41,0.026,,,25.8,,
2016-11-06 07:30:00,6.2,77.6,2.0,231.2,965.17,0.0,0.1,-30.1,1.49,0.027,,,27.8,,
2016-11-06 08:00:00,6.2,77.5,1.5,233.6,965.84,0.0,6.3,-21.9,1.88,0.028,,,27.8,,
2016-11-06 08:30:00,6.2,78.5,1.5,237.8,966.0,0.0,14.5,-3.7,2.06,0.03,,,22.2,,
2016-11-06 09:00:00,6.2,78.4,1.6,239.1,966.0,0.0,13.7,-2.5,2.16,0.032,,,19.4,,
2016-11-06 09:30:00,6.3,78.0,1.9,238.4,966.0,0.0,20.7,1.6,2.63,0.038,,,22.0,,
2016-11-06 10:00:00,6.4,77.5,2.3,221.8,966.0,0.0,28.6,4.9,2.99,0.044,,,17.6,,
2016-11-06 10:30:00,6.6,75.9,2.4,231.4,966.0,0.0,66.4,35.9,4.34,0.062,,,21.0,,
2016-11-06 11:00:00,6.8,74.7,2.1,241.0,966.0,0.0,73.3,38.2,5.01,0.075,,,21.2,,
2016-11-06 11:30:00,6.9,72.4,2.1,252.6,966.0,0.0,118.8,64.0,6.8,0.104,,,28.2,,
2016-11-06 12:00:00,6.8,73.9,1.7,244.3,966.0,0.0,99.0,-3.5,6.09,0.096,,,27.0,,
2016-11-06 12:30:00,6.7,74.6,2.0,222.5,966.0,0.0,154.6,73.0,8.24,0.128,,,22.4,,
2016-11-06 13:00:00,7.4,72.4,2.1,206.8,966.0,0.0,265.5,168.6,9.66,0.137,,,19.8,,
2016-11-06 13:30:00,6.6,72.1,2.4,239.5,966.0,0.22,93.7,-7.0,4.82,0.072,,,26.6,,
2016-11-06 14:00:00,6.2,77.9,2.5,222.8,966.0,0.0,80.0,-16.7,5.15,0.075,,,22.4,,
2016-11-06 14:30:00,6.0,78.8,2.7,215.8,966.0,0.0,120.5,-21.2,6.33,0.084,,,24.2,,
2016-11-06 15:00:00,6.3,77.8,1.8,218.6,966.0,0.0,118.0,-10.7,5.55,0.067,,,20.6,,
2016-11-06 15:30:00,7.1,76.9,1.4,243.4,966.0,0.0,143.6,3.5,4.88,0.053,,,18.0,,
2016-11-06 16:00:00,7.0,74.7,1.7,237.9,966.0,0.24,38.6,-15.6,2.83,0.037,,,18.0,,
2016-11-06 16:30:00,5.8,74.3,2.1,252.7,966.0,0.0,22.0,-65.3,2.32,0.031,,,32.0,,
2016-11-06 17:00:00,5.6,74.9,1.7,241.9,966.0,0.0,5.9,-86.8,1.91,0.028,,,33.4,,
2016-11-06 17:30:00,5.5,76.5,1.1,234.1,966.0,0.0,0.0,-77.8,1.54,0.027,,,16.2,,
2016-11-06 18:00:00,5.3,80.0,1.4,208.6,966.7,0.0,0.0,-79.4,1.52,0.026,,,6.2,,
2016-11-06 18:30:00,4.9,82.9,1.8,232.2,967.0,0.0,0.0,-78.5,1.52,0.026,,,5.0,,
2016-11-06 19:00:00,4.7,84.3,1.3,240.8,967.0,0.01,0.0,-72.8,1.54,0.026,,,5.6,,
2016-11-06 19:30:00,4.3,86.2,1.7,233.4,967.0,0.0,0.0,-71.7,1.57,0.026,,,3.8,,
2016-11-06 20:00:00,3.7,88.0,1.3,224.8,967.0,0.0,0.0,-72.9,1.58,0.026,,,2.4,,
2016-11-06 20:30:00,3.4,88.3,0.8,197.3,967.0,0.01,0.0,-69.0,1.61,0.026,,,2.2,,
2016-11-06 21:00:00,3.2,89.2,1.0,221.4,967.85,0.01,0.0,-75.3,1.65,0.026,,,2.2,,
2016-11-06 21:30:00,2.8,89.7,1.0,201.2,968.0,0.01,0.0,-72.8,1.65,0.026,,,2.4,,
2016-11-06 22:00:00,2.5,89.9,1.3,223.2,968.0,0.01,0.0,-75.5,1.65,0.026,,,2.2,,
2016-11-06 22:30:00,2.4,89.8,1.8,222.7,968.0,0.01,0.0,-76.5,1.65,0.026,,,2.4,,
2016-11-06 23:00:00,1.9,89.9,1.7,233.4,968.0,0.0,0.0,-70.8,1.66,0.026,,,2.8,,
2016-11-06 23:30:00,1.7,89.3,1.8,230.5,968.0,0.02,0.0,-72.5,1.69,0.025,,,2.8,,
2016-11-07 00:00:00,1.5,90.3,2.0,222.7,968.0,0.01,0.0,-72.9,1.69,0.025,,,2.8,,
2016-11-07 00:30:00,1.4,90.3,1.4,228.0,968.26,0.02,0.0,-72.8,1.69,0.025,,,3.2,,
2016-11-07 01:00:00,1.2,90.4,1.4,229.5,968.97,0.01,0.0,-73.0,1.71,0.025,,,3.4,,
2016-11-07 01:30:00,1.1,91.0,1.4,209.2,968.98,0.01,0.0,-70.8,1.73,0.025,,,3.8,,
2016-11-07 02:00:00,0.9,90.0,2.2,201.8,969.0,0.02,0.0,-66.1,1.73,0.025,,,3.6,,
2016-11-07 02:30:00,0.8,90.9,1.8,202.9,969.0,0.01,0.0,-69.0,1.73,0.025,,,2.6,,
2016-11-07 03:00:00,0.9,90.5,1.7,219.4,969.0,0.02,0.0,-67.4,1.73,0.025,,,3.0,,
2016-11-07 03:30:00,1.0,90.6,1.5,226.2,969.0,0.01,0.0,-59.6,1.73,0.025,,,3.8,,
2016-11-07 04:00:00,1.1,91.0,1.8,215.0,969.0,0.02,0.0,-50.6,1.71,0.025,,,3.6,,
2016-11-07 04:30:00,1.6,89.8,1.3,230.7,969.0,0.01,0.0,-48.2,1.69,0.026,,,5.4,,
2016-11-07 05:00:00,1.8,89.5,0.8,195.6,969.0,0.0,0.0,-37.7,1.68,0.026,,,4.6,,
2016-11-07 05:30:00,2.0,88.4,0.9,173.4,969.0,0.02,0.0,-36.8,1.65,0.026,,,2.8,,
2016-11-07 06:00:00,1.9,88.5,1.5,224.0,969.0,0.01,0.0,-62.8,1.65,0.026,,,2.6,,
2016-11-07 06:30:00,1.5,88.7,1.3,222.6,969.0,0.01,0.0,-60.7,1.69,0.026,,,2.4,,
2016-11-07 07:00:00,1.6,88.9,1.4,204.4,969.65,0.0,0.0,-40.2,1.69,0.026,,,2.4,,
2016-11-07 07:30:00,1.9,86.8,1.7,213.8,970.0,0.01,0.6,-33.8,1.75,0.027,,,2.4,,
2016-11-07 08:00:00,2.2,86.1,0.9,231.9,970.0,0.01,14.7,-29.0,2.32,0.029,,,2.6,,
2016-11-07 08:30:00,2.6,86.0,1.0,246.4,970.52,0.01,40.5,-32.1,3.55,0.038,,,3.2,,
2016-11-07 09:00:00,3.2,84.1,1.2,219.5,971.0,0.0,122.0,14.9,5.09,0.052,,,3.4,,
2016-11-07 09:30:00,4.3,78.7,1.5,217.1,971.0,0.0,205.9,70.4,6.68,0.07,,,4.4,,
2016-11-07 10:00:00,5.1,73.6,2.1,222.5,971.0,0.0,241.7,93.5,8.01,0.092,,,6.4,,
2016-11-07 10:30:00,5.4,68.0,2.6,233.6,971.0,0.0,183.9,47.6,8.25,0.107,,,11.6,,
2016-11-07 11:00:00,5.9,61.4,2.7,234.1,971.0,0.0,326.1,137.2,10.81,0.138,,,13.8,,
2016-11-07 11:30:00,6.8,54.2,2.5,228.7,971.0,0.0,359.5,173.0,11.25,0.149,,,11.6,,
2016-11-07 12:00:00,6.4,51.5,2.9,263.2,971.18,0.0,144.3,33.4,7.57,0.117,,,20.4,,
2016-11-07 12:30:00,7.1,49.0,2.4,251.8,971.07,0.0,390.1,178.0,12.39,0.168,,,17.0,,
2016-11-07 13:00:00,7.5,43.0,2.5,271.8,971.0,0.0,411.7,193.8,11.91,0.158,,,18.0,,
2016-11-07 13:30:00,7.0,45.8,2.6,310.2,971.0,0.0,177.6,79.4,5.65,0.077,,,19.4,,
2016-11-07 14:00:00,6.2,51.8,2.2,290.0,971.23,0.0,173.1,56.3,6.4,0.082,,,21.0,,
2016-11-07 14:30:00,6.3,54.3,2.0,248.3,971.87,0.0,148.8,47.6,6.38,0.079,,,22.0,,
2016-11-07 15:00:00,7.3,51.0,1.4,219.6,971.4,0.0,251.9,65.5,7.49,0.081,,,14.0,,
2016-11-07 15:30:00,7.5,45.2,1.3,275.0,971.98,0.0,129.5,-9.1,5.21,0.058,,,20.4,,
2016-11-07 16:00:00,6.7,46.2,2.2,274.5,972.0,0.0,21.7,-20.4,2.68,0.036,,,27.4,,
2016-11-07 16:30:00,5.9,50.3,2.6,289.4,972.0,0.0,35.6,-7.7,2.15,0.031,,,30.2,,
2016-11-07 17:00:00,5.5,53.3,0.9,289.8,972.0,0.0,7.5,-33.8,1.77,0.028,,,28.2,,
2016-11-07 17:30:00,5.6,53.9,0.8,281.0,972.06,0.0,0.0,-59.7,1.55,0.028,,,22.0,,
2016-11-07 18:00:00,5.1,57.8,1.0,243.6,973.0,0.0,0.0,-75.7,1.55,0.027,,,16.6,,
2016-11-07 18:30:00,4.3,65.3,1.2,226.5,973.0,0.0,0.0,-57.8,1.59,0.027,,,2.8,,
2016-11-07 19:00:00,3.6,70.4,1.9,211.2,973.0,0.01,0.0,-56.1,1.61,0.027,,,2.6,,
2016-11-07 19:30:00,3.3,74.3,1.4,218.6,973.0,0.01,0.0,-46.9,1.61,0.027,,,2.6,,
2016-11-07 20:00:00,3.2,74.8,1.7,216.0,973.18,0.01,0.0,-70.7,1.65,0.027,,,2.6,,
2016-11-07 20:30:00,2.9,74.9,1.4,217.2,973.0,0.01,0.0,-78.6,1.68,0.027,,,2.6,,
2016-11-07 21:00:00,2.3,77.9,1.4,227.0,973.45,0.01,0.0,-77.8,1.69,0.027,,,2.4,,
2016-11-07 21:30:00,2.0,79.3,1.4,227.4,974.0,0.01,0.0,-76.6,1.72,0.027,,,2.6,,
2016-11-07 22:00:00,2.0,80.4,1.9,231.9,973.52,0.01,0.0,-77.0,1.73,0.027,,,2.8,,
2016-11-07 22:30:00,1.9,80.4,1.3,239.2,973.0,0.02,0.0,-73.0,1.73,0.027,,,2.8,,
2016-11-07 23:00:00,1.2,82.9,1.5,227.6,973.0,0.01,0.0,-76.2,1.74,0.027,,,2.6,,
2016-11-07 23:30:00,0.9,,1.2,242.0,973.0,0.01,0.0,-73.0,1.77,0.027,,,2.6,,
2016-11-08 00:00:00,1.0,85.7,1.1,242.9,973.0,0.01,0.0,-73.4,1.77,0.027,,,2.8,,
2016-11-08 00:30:00,1.1,85.4,1.4,238.0,973.0,0.02,0.0,-70.5,1.77,0.027,,,3.2,,
2016-11-08 01:00:00,0.9,85.5,1.3,239.1,973.0,0.01,0.0,-70.5,1.77,0.027,,,3.6,,
2016-11-08 01:30:00,0.6,85.6,1.0,239.4,973.0,0.02,0.0,-73.0,1.78,0.027,,,3.2,,
2016-11-08 02:00:00,0.4,86.4,1.1,238.9,973.0,0.02,0.0,-71.7,1.82,0.027,,,3.6,,
2016-11-08 02:30:00,0.5,86.2,1.7,233.6,973.0,0.01,0.0,-68.0,1.81,0.027,,,3.8,,
2016-11-08 03:00:00,0.5,85.4,1.2,227.7,973.0,0.01,0.0,-71.0,1.78,0.027,,,4.4,,
2016-11-08 03:30:00,0.5,85.6,1.5,224.8,972.92,0.02,0.0,-70.8,1.78,0.027,,,5.2,,
2016-11-08 04:00:00,0.5,84.5,1.2,233.6,972.04,0.01,0.0,-70.3,1.78,0.027,,,6.2,,
2016-11-08 04:30:00,0.3,84.8,1.0,238.1,972.14,0.01,0.0,-72.0,1.81,0.027,,,5.2,,
2016-11-08 05:00:00,0.2,84.7,1.3,262.5,972.88,0.02,0.0,-69.0,1.84,0.027,,,6.4,,
2016-11-08 05:30:00,-0.2,84.7,1.3,233.0,972.95,0.01,0.0,-67.8,1.85,0.027,,,4.2,,
2016-11-08 06:00:00,0.0,85.5,1.3,230.5,972.04,0.01,0.0,-41.9,1.84,0.027,,,3.0,,
2016-11-08 06:30:00,0.2,84.0,1.7,247.8,972.0,0.01,0.0,-35.2,1.77,0.027,,,2.8,,
2016-11-08 07:00:00,0.5,83.2,1.3,243.1,972.0,0.01,0.0,-47.5,1.77,0.027,,,2.2,,
2016-11-08 07:30:00,0.6,82.8,1.2,243.1,972.43,0.01,2.5,-45.1,1.88,0.027,,,2.2,,
2016-11-08 08:00:00,0.7,81.8,1.5,236.7,972.97,0.0,22.4,-26.8,2.47,0.03,,,2.4,,
2016-11-08 08:30:00,1.1,79.8,1.5,224.9,973.0,0.01,42.5,-3.1,3.21,0.036,,,2.6,,
2016-11-08 09:00:00,1.4,76.7,1.8,218.6,973.0,0.01,62.2,14.7,4.07,0.044,,,3.0,,
2016-11-08 09:30:00,1.5,75.5,2.0,244.8,973.0,0.01,71.6,17.4,4.98,0.057,,,3.6,,
2016-11-08 10:00:00,1.8,74.8,2.0,204.9,973.0,0.0,159.2,77.9,6.92,0.078,,,4.4,,
2016-11-08 10:30:00,2.9,70.2,1.4,197.9,973.0,0.0,162.5,97.2,6.72,0.081,,,7.0,,
2016-11-08 11:00:00,3.1,67.9,2.1,197.7,973.59,0.0,121.7,69.3,6.45,0.086,,,8.4,,
2016-11-08 11:30:00,3.6,66.6,2.1,202.2,973.0,0.0,191.4,115.4,8.3,0.109,,,12.0,,
2016-11-08 12:00:00,4.4,64.2,1.4,205.0,973.0,0.0,175.4,107.7,7.7,0.105,,,9.4,,
2016-11-08 12:30:00,4.6,62.7,2.0,225.6,973.0,0.0,153.5,88.7,7.04,0.098,,,10.2,,
2016-11-08 13:00:00,3.8,67.5,3.6,242.2,973.0,0.03,69.5,-6.5,4.71,0.069,,,25.2,,
2016-11-08 13:30:00,3.2,79.6,2.2,233.3,973.0,0.08,74.8,1.6,4.77,0.065,,,17.6,,
2016-11-08 14:00:00,3.3,82.7,2.3,216.1,973.0,0.03,110.6,14.3,5.97,0.076,,,20.2,,
2016-11-08 14:30:00,3.4,81.4,2.4,208.3,973.0,0.0,105.5,-12.8,6.32,0.076,,,18.8,,
2016-11-08 15:00:00,3.7,79.8,2.1,209.2,973.0,0.0,102.8,-16.2,5.41,0.061,,,14.2,,
2016-11-08 15:30:00,4.1,79.5,1.6,197.6,973.0,0.0,53.7,-32.4,3.61,0.043,,,9.6,,
2016-11-08 16:00:00,4.2,79.6,1.6,218.1,973.01,0.0,21.4,-37.2,2.47,0.033,,,5.8,,
2016-11-08 16:30:00,4.1,80.1,1.8,220.8,973.96,0.0,9.7,-43.7,2.06,0.03,,,5.0,,
2016-11-08 17:00:00,4.0,81.6,1.9,240.4,974.0,0.07,1.1,-42.9,1.71,0.028,,,4.0,,
2016-11-08 17:30:00,3.7,83.2,2.0,236.9,974.0,0.01,0.0,-50.9,1.62,0.027,,,8.2,,
2016-11-08 18:00:00,3.6,83.7,1.9,223.2,974.0,0.01,0.0,-80.6,1.61,0.027,,,6.8,,
2016-11-08 18:30:00,3.3,84.3,1.6,248.8,974.77,0.0,0.0,-77.0,1.65,0.027,,,7.8,,
2016-11-08 19:00:00,3.2,85.4,1.3,239.8,975.0,0.01,0.0,-45.2,1.65,0.027,,,7.2,,
2016-11-08 19:30:00,3.1,85.9,1.0,241.7,975.0,0.0,0.0,-31.0,1.64,0.027,,,3.0,,
2016-11-08 20:00:00,3.4,85.3,1.0,281.2,975.0,0.0,0.0,-22.6,1.61,0.027,,,7.0,,
2016-11-08 20:30:00,3.5,83.1,1.0,224.3,975.0,0.0,0.0,-19.9,1.61,0.027,,,3.4,,
2016-11-08 21:00:00,3.2,82.0,1.5,220.7,975.0,0.0,0.0,-18.7,1.61,0.027,,,3.6,,
2016-11-08 21:30:00,3.3,83.8,1.3,216.9,975.0,0.0,0.0,-20.2,1.61,0.027,,,3.6,,
2016-11-08 22:00:00,3.3,82.8,1.9,215.0,975.0,0.0,0.0,-22.6,1.61,0.027,,,4.0,,
2016-11-08 22:30:00,3.3,82.0,2.0,227.7,975.0,0.0,0.0,-22.5,1.61,0.027,,,4.8,,
2016-11-08 23:00:00,3.4,79.6,1.8,222.3,975.0,0.0,0.0,-21.6,1.61,0.027,,,3.8,,
2016-11-08 23:30:00,3.4,76.5,1.8,225.0,975.0,0.0,0.0,-22.4,1.61,0.027,,,4.6,,
2016-11-09 00:00:00,3.3,75.3,1.9,228.5,975.0,0.0,0.0,-22.0,1.61,0.027,,,6.6,,
2016-11-09 00:30:00,3.2,77.3,2.1,240.3,975.0,0.0,0.0,-21.1,1.61,0.027,,,7.6,,
2016-11-09 01:00:00,3.1,77.7,2.4,223.3,974.13,0.0,0.0,-22.0,1.61,0.027,,,10.6,,
2016-11-09 01:30:00,3.1,76.9,2.2,228.2,974.0,0.0,0.0,-20.0,1.61,0.027,,,9.4,,
2016-11-09 02:00:00,3.2,76.5,2.1,222.2,974.0,0.0,0.0,-23.2,1.61,0.027,,,16.6,,
2016-11-09 02:30:00,3.3,73.8,2.2,223.3,974.0,0.0,0.0,-34.0,1.61,0.027,,,17.6,,
2016-11-09 03:00:00,3.0,71.5,2.5,222.4,973.36,0.0,0.0,-56.9,1.61,0.027,,,23.4,,
2016-11-09 03:30:00,2.5,74.5,2.0,233.6,973.0,0.02,0.0,-71.8,1.67,0.027,,,18.6,,
2016-11-09 04:00:00,2.1,79.3,1.8,244.6,972.51,0.01,0.0,-36.0,1.69,0.027,,,11.4,,
2016-11-09 04:30:00,2.3,78.8,2.0,238.6,972.0,0.0,0.0,-19.8,1.67,0.027,,,13.2,,
2016-11-09 05:00:00,2.5,76.5,1.9,242.8,972.0,0.0,0.0,-22.6,1.65,0.027,,,15.4,,
2016-11-09 05:30:00,2.5,75.6,1.9,238.8,971.65,0.01,0.0,-25.9,1.65,0.027,,,14.4,,
2016-11-09 06:00:00,2.5,76.0,1.4,246.6,971.0,0.01,0.0,-30.6,1.65,0.027,,,9.8,,
2016-11-09 06:30:00,2.4,75.8,1.0,240.2,971.0,0.0,0.0,-26.4,1.65,0.027,,,8.2,,
2016-11-09 07:00:00,2.6,74.9,0.3,75.7,970.8,0.01,0.0,-27.2,1.65,0.027,,,4.6,,
2016-11-09 07:30:00,2.6,74.9,1.1,266.3,970.0,0.0,1.0,-26.9,1.72,0.027,,,3.6,,
2016-11-09 08:00:00,2.8,73.5,0.8,269.1,970.0,0.0,11.9,-17.7,2.2,0.03,,,3.0,,
2016-11-09 08:30:00,3.0,72.3,1.0,266.9,970.0,0.0,30.3,-2.7,2.88,0.036,,,3.4,,
2016-11-09 09:00:00,3.2,71.6,1.2,270.1,970.0,0.0,59.0,19.9,3.8,0.047,,,3.6,,
2016-11-09 09:30:00,3.5,70.0,1.6,243.7,970.0,0.0,89.4,41.2,4.87,0.063,,,4.6,,
2016-11-09 10:00:00,3.8,67.2,2.5,205.4,970.0,0.0,136.2,75.6,6.2,0.086,,,7.6,,
2016-11-09 10:30:00,4.4,64.6,2.1,203.8,970.0,0.0,148.7,84.0,6.7,0.1,,,8.4,,
2016-11-09 11:00:00,4.8,60.8,2.4,199.1,969.7,0.0,154.7,88.2,7.05,0.112,,,12.0,,
2016-11-09 11:30:00,5.0,58.1,3.3,206.6,969.0,0.0,164.5,96.9,7.43,0.122,,,15.4,,
2016-11-09 12:00:00,5.5,55.1,3.2,197.5,969.0,0.0,216.9,127.3,8.91,0.147,,,17.0,,
2016-11-09 12:30:00,5.8,53.8,3.0,198.9,968.43,0.0,192.1,109.4,8.39,0.142,,,19.0,,
2016-11-09 13:00:00,6.3,50.6,1.6,173.5,968.0,0.0,192.8,115.2,8.21,0.137,,,17.8,,
2016-11-09 13:30:00,6.7,47.6,2.2,205.1,968.0,0.0,187.6,104.6,7.96,0.129,,,20.0,,
2016-11-09 14:00:00,6.9,45.9,2.2,211.4,967.27,0.0,151.1,76.7,6.88,0.107,,,18.6,,
2016-11-09 14:30:00,6.7,45.2,2.4,213.3,967.0,0.0,130.4,56.8,6.2,0.09,,,21.6,,
2016-11-09 15:00:00,6.7,45.7,2.1,188.3,967.0,0.0,71.6,29.2,4.15,0.059,,,20.2,,
2016-11-09 15:30:00,6.3,48.6,2.4,185.8,967.0,0.0,54.0,-3.4,3.59,0.048,,,21.6,,
2016-11-09 16:00:00,5.2,58.6,3.3,214.1,967.0,0.0,23.9,-52.1,2.51,0.035,,,24.8,,
2016-11-09 16:30:00,4.3,74.6,2.8,209.8,967.0,0.04,10.1,-50.9,2.06,0.03,,,22.4,,
2016-11-09 17:00:00,3.8,81.1,1.7,184.8,967.0,0.2,1.3,-38.3,1.75,0.028,,,19.8,,
2016-11-09 17:30:00,3.6,85.9,1.5,161.2,967.0,0.37,0.0,-31.6,1.61,0.027,,,12.6,,
2016-11-09 18:00:00,3.2,87.7,1.2,185.5,967.0,0.19,0.0,-30.0,1.63,0.027,,,10.2,,
2016-11-09 18:30:00,3.3,88.4,1.3,205.2,967.0,0.19,0.0,-29.8,1.64,0.027,,,7.2,,
2016-11-09 19:00:00,3.3,88.3,1.5,210.4,967.0,0.47,0.0,-27.2,1.62,0.027,,,5.6,,
2016-11-09 19:30:00,3.4,89.1,2.1,216.6,966.98,0.06,0.0,-35.4,1.61,0.027,,,7.4,,
2016-11-09 20:00:00,3.7,88.3,2.0,216.0,966.98,0.11,0.0,-35.6,1.61,0.027,,,7.8,,
2016-11-09 20:30:00,4.0,88.2,3.1,223.4,966.28,0.06,0.0,-38.1,1.61,0.027,,,11.8,,
2016-11-09 21:00:00,4.1,87.3,3.7,221.3,966.0,0.09,0.0,-47.4,1.61,0.027,,,15.8,,
2016-11-09 21:30:00,4.2,86.2,3.6,223.4,966.08,0.0,0.0,-62.6,1.58,0.027,,,15.8,,
2016-11-09 22:00:00,4.6,86.3,3.8,228.7,966.33,0.0,0.0,-58.7,1.57,0.027,,,17.6,,
